timestamp,frigo,dishwasher,kettle,coffe_maker,sandwichmaker,microwave
2020-05-23 02:22:00,1.0,.,.,.,.,.
2020-05-23 12:31:00,1.0,.,.,.,.,.
2020-05-23 15:26:00,1.0,.,.,.,.,.
2020-05-23 17:29:00,1.0,.,.,.,.,.
2020-05-24 09:21:00,1.0,.,.,.,.,.
2020-05-24 09:53:00,1.0,.,.,.,.,.
2020-05-24 15:39:00,1.0,.,.,.,.,.
2020-05-25 14:48:00,1.0,.,.,.,.,.
2020-05-25 14:59:00,1.0,.,.,.,.,.
2020-05-26 10:45:00,1.0,.,.,.,.,.
2020-05-27 12:48:00,1.0,.,.,.,.,.
2020-05-27 13:12:00,1.0,.,.,.,.,.
2020-05-27 17:33:00,1.0,.,.,.,.,.
2020-05-27 18:13:00,1.0,.,.,.,.,.
2020-05-27 18:15:00,1.0,.,.,.,.,.
2020-05-27 23:04:00,1.0,.,.,.,.,.
2020-05-29 01:16:00,1.0,.,.,.,.,.
2020-05-29 12:25:00,1.0,.,.,1179.0,.,.
2020-05-30 19:11:00,1.0,.,.,.,.,.
2020-05-31 12:17:00,1.0,.,.,.,.,.
2020-06-01 11:11:00,1.0,.,.,39.0,.,.
2020-06-01 11:36:00,1.0,.,.,.,1942.0,.
2020-06-01 11:39:00,1.0,.,.,.,.,.
2020-06-02 13:01:00,1.0,.,.,.,.,.
2020-06-02 21:21:00,1.0,.,.,.,.,.
2020-06-03 16:45:00,1.0,.,.,.,.,.
2020-06-04 11:25:00,1.0,.,.,.,1924.0,.
2020-06-04 14:49:00,1.0,.,.,.,.,.
2020-06-05 11:23:00,1.0,.,.,.,.,.
2020-06-06 00:48:00,1.0,.,.,.,.,.
2020-06-06 12:27:00,1.0,.,.,.,.,.
2020-06-08 18:44:00,1.0,.,.,.,.,.
2020-06-11 10:03:00,1.0,.,.,.,.,.
2020-06-11 12:15:00,1.0,.,.,.,.,.
2020-06-11 16:08:00,1.0,.,.,.,.,.
2020-06-12 12:24:00,1.0,.,.,.,.,.
2020-06-12 18:20:00,1.0,.,.,.,.,.
2020-06-12 18:22:00,1.0,.,.,.,.,.
2020-06-15 09:40:00,1.0,.,.,.,.,.
2020-06-15 09:50:00,1.0,.,.,.,.,.
2020-06-15 10:12:00,1.0,.,.,.,.,.
2020-06-15 14:00:00,1.0,.,.,.,.,.
2020-06-15 21:42:00,1.0,.,.,.,.,.
2020-06-16 17:43:00,1.0,.,.,.,.,.
2020-06-16 20:18:00,1.0,.,.,.,.,.
2020-06-17 10:28:00,1.0,.,.,.,.,.
2020-06-17 11:03:00,1.0,.,.,.,.,.
2020-06-21 13:47:59,1.0,.,.,.,.,.
2020-06-21 13:49:00,1.0,.,.,.,.,.
2020-06-21 13:53:00,1.0,.,.,.,1960.0,.
2020-06-21 13:54:00,1.0,.,.,.,1943.0,.
2020-06-21 14:07:00,1.0,.,.,.,1892.0,.
2020-06-21 18:54:00,1.0,.,.,.,.,.
2020-06-21 20:49:00,1.0,.,.,.,.,.
2020-06-21 22:55:00,1.0,.,.,.,1906.0,.
2020-06-22 11:05:00,1.0,.,.,.,.,.
2020-06-22 11:19:00,1.0,.,.,.,.,.
2020-06-22 15:22:00,1.0,.,.,.,.,.
2020-06-22 21:37:00,1.0,.,.,.,.,.
2020-06-23 22:19:00,1.0,.,.,.,.,.
2020-06-24 12:29:00,1.0,.,.,.,.,.
2020-06-24 17:29:00,1.0,.,.,.,.,.
2020-06-25 11:38:00,1.0,.,.,.,.,.
2020-06-26 11:41:00,1.0,.,.,.,.,.
2020-06-26 18:18:00,1.0,.,.,.,.,.
2020-06-26 18:19:00,1.0,.,.,.,.,.
2020-06-27 00:46:00,1.0,.,.,.,1.0,.
2020-07-03 18:28:00,1.0,.,.,.,.,.
2020-07-04 10:35:00,1.0,.,.,.,.,.
2020-07-04 14:36:00,1.0,72.0,.,.,.,.
2020-07-04 14:38:00,1.0,72.0,.,.,.,.
2020-07-06 14:52:59,1.0,.,.,.,.,.
2020-07-06 15:15:00,1.0,.,.,.,.,.
2020-07-07 19:55:00,1.0,.,.,.,.,.
2020-07-09 10:14:00,1.0,.,.,.,.,.
2020-07-09 17:54:00,1.0,.,.,.,.,.
2020-07-09 17:55:00,1.0,.,.,.,.,.
2020-07-09 19:52:00,1.0,.,.,.,.,.
2020-07-09 19:53:00,1.0,.,.,.,.,.
2020-07-09 19:55:00,1.0,.,.,.,.,.
2020-07-10 16:41:00,1.0,.,.,.,.,.
2020-07-10 17:40:00,1.0,66.0,.,.,.,.
2020-07-10 18:40:00,1.0,.,.,.,.,.
2020-07-10 19:15:00,1.0,.,.,.,.,.
2020-07-11 12:22:00,1.0,.,.,1170.0,.,.
2020-07-11 12:46:00,1.0,.,.,.,.,.
2020-07-11 15:05:00,1.0,15.0,.,.,.,.
2020-07-12 18:42:00,1.0,.,.,.,.,.
2020-07-12 22:15:00,1.0,.,.,.,.,.
2020-07-13 07:06:00,1.0,.,.,1238.0,.,.
2020-07-13 07:07:00,1.0,.,.,.,.,.
2020-07-13 17:04:00,1.0,.,.,.,.,.
2020-07-13 17:48:00,1.0,.,.,.,.,.
2020-07-14 07:23:00,1.0,.,.,.,.,.
2020-07-14 17:40:00,1.0,.,.,.,.,.
2020-07-14 17:41:00,1.0,.,.,.,.,.
2020-07-14 17:48:00,1.0,.,.,.,.,.
2020-07-14 17:59:00,1.0,.,.,.,.,.
2020-07-14 18:16:00,1.0,.,.,.,.,.
2020-07-14 22:13:00,1.0,.,.,.,.,.
2020-07-15 07:49:00,1.0,.,.,.,.,.
2020-07-15 18:26:00,1.0,.,754.0,.,.,.
2020-07-16 06:55:00,1.0,.,.,.,.,.
2020-07-16 07:47:00,1.0,.,.,.,.,.
2020-07-16 18:38:00,1.0,.,.,.,.,.
2020-07-16 18:59:00,1.0,.,.,.,.,.
2020-07-18 10:16:00,1.0,.,.,.,.,.
2020-07-18 10:26:00,1.0,.,785.0,.,.,.
2020-07-18 10:30:00,1.0,.,.,.,.,.
2020-07-18 12:33:00,1.0,.,.,.,.,.
2020-07-19 13:17:00,1.0,.,.,.,.,.
2020-07-19 14:34:00,1.0,.,.,.,.,.
2020-07-20 12:35:00,1.0,.,.,.,.,.
2020-07-20 14:45:00,1.0,.,.,.,.,.
2020-07-20 14:46:00,1.0,.,.,.,.,.
2020-07-20 16:58:00,1.0,.,.,.,.,.
2020-07-20 17:03:00,1.0,.,.,.,.,.
2020-07-20 17:55:00,1.0,.,.,.,.,.
2020-07-20 20:13:00,1.0,.,.,.,.,.
2020-07-20 22:45:00,1.0,66.0,.,.,.,.
2020-07-21 18:15:00,1.0,.,.,.,.,.
2020-07-21 18:16:00,1.0,.,.,.,.,.
2020-07-21 18:22:00,1.0,.,.,.,.,.
2020-07-21 18:34:00,1.0,.,.,.,.,.
2020-07-21 19:17:00,1.0,.,.,.,.,.
2020-07-22 10:46:00,1.0,.,.,.,.,.
2020-07-22 11:03:00,1.0,.,.,.,.,.
2020-07-22 12:12:00,1.0,.,.,.,.,.
2020-07-22 15:27:00,1.0,2028.0,.,.,.,.
2020-07-22 16:47:00,1.0,.,.,.,.,.
2020-07-23 00:37:00,1.0,.,.,.,.,.
2020-07-23 11:34:00,1.0,.,.,.,.,.
2020-07-23 11:36:00,1.0,.,.,.,.,.
2020-07-23 11:51:00,1.0,.,.,.,.,.
2020-07-23 11:52:00,1.0,.,770.0,.,.,.
2020-07-25 12:36:00,1.0,.,.,.,.,.
2020-07-25 12:37:00,1.0,.,.,.,.,.
2020-07-26 12:06:00,1.0,.,.,.,.,.
2020-07-26 15:16:00,1.0,.,.,.,.,.
2020-07-26 18:05:00,1.0,.,.,.,.,.
2020-07-26 19:59:00,1.0,.,.,.,.,.
2020-07-26 20:18:00,1.0,.,.,.,.,.
2020-07-26 21:35:00,1.0,.,.,.,.,.
2020-07-26 23:33:00,1.0,.,.,.,.,.
2020-07-27 09:20:00,1.0,.,.,.,.,.
2020-07-27 09:30:00,1.0,.,.,.,.,.
2020-07-27 13:01:00,1.0,.,.,.,.,40.0
2020-07-28 12:07:00,1.0,.,.,.,.,.
2020-07-28 14:02:00,1.0,.,.,.,.,.
2020-07-28 14:03:00,1.0,.,.,.,.,.
2020-07-28 19:55:00,1.0,.,.,.,.,.
2020-07-28 19:56:00,1.0,.,.,.,.,.
2020-07-28 21:29:00,1.0,1984.0,.,.,.,.
2020-07-28 21:30:00,1.0,.,.,.,.,.
2020-07-28 21:31:00,1.0,.,.,.,.,.
2020-07-28 21:32:00,1.0,31.0,.,.,.,.
2020-07-28 21:33:00,1.0,31.0,.,.,.,.
2020-07-28 21:34:00,1.0,.,.,.,.,.
2020-07-28 21:35:00,1.0,6.0,.,.,.,.
2020-07-28 21:36:00,1.0,2.0,.,.,.,.
2020-07-28 21:37:00,1.0,.,.,.,.,.
2020-07-28 21:38:00,1.0,.,.,.,.,.
2020-07-28 21:39:00,1.0,2.0,.,.,.,.
2020-07-28 21:40:00,1.0,2.0,.,.,.,.
2020-07-28 21:41:00,1.0,.,.,.,.,.
2020-07-28 21:42:00,1.0,.,.,.,.,.
2020-07-28 21:43:00,1.0,.,.,.,.,.
2020-07-28 21:44:00,1.0,.,.,.,.,.
2020-07-28 21:45:00,1.0,2.0,.,.,.,.
2020-07-28 21:46:00,1.0,.,.,.,.,.
2020-07-28 21:47:00,1.0,2.0,.,.,.,.
2020-07-28 21:47:59,1.0,.,.,.,.,.
2020-07-28 21:49:00,1.0,.,.,.,.,.
2020-07-28 21:50:00,1.0,.,.,.,.,.
2020-07-28 21:51:00,1.0,2.0,.,.,.,.
2020-07-28 21:52:00,1.0,.,.,.,.,.
2020-07-28 21:53:00,1.0,2.0,.,.,.,.
2020-07-28 21:54:00,1.0,2.0,.,.,.,.
2020-07-28 21:55:00,1.0,.,.,.,.,.
2020-07-29 13:47:00,1.0,.,.,.,.,.
2020-07-29 13:58:00,1.0,.,.,.,.,.
2020-07-29 13:59:00,1.0,.,.,.,.,.
2020-07-29 14:00:00,1.0,.,.,.,.,.
2020-07-29 14:01:00,1.0,.,.,.,.,.
2020-07-29 14:02:00,1.0,.,783.0,.,.,.
2020-07-29 14:03:00,1.0,.,.,.,.,.
2020-07-29 14:04:00,1.0,.,.,.,.,.
2020-07-29 14:05:00,1.0,.,.,.,.,.
2020-07-29 14:06:00,1.0,.,.,.,.,.
2020-07-29 14:07:00,1.0,.,.,.,.,.
2020-07-29 14:08:00,1.0,.,.,.,.,.
2020-07-29 14:09:00,1.0,.,.,.,.,.
2020-07-29 14:10:00,1.0,.,.,.,.,.
2020-07-29 14:11:00,1.0,.,.,.,.,.
2020-07-29 14:12:00,1.0,.,.,.,.,.
2020-07-29 14:13:00,1.0,.,.,.,.,.
2020-07-29 14:14:00,1.0,.,.,.,.,.
2020-07-29 14:15:00,1.0,.,.,.,.,.
2020-07-29 14:16:00,1.0,.,.,.,.,.
2020-07-29 14:17:00,1.0,.,.,.,.,.
2020-07-29 14:18:00,1.0,.,.,.,.,.
2020-07-29 14:19:00,1.0,.,.,.,.,.
2020-07-29 14:20:00,1.0,.,.,.,.,.
2020-07-29 14:21:00,1.0,.,.,.,.,.
2020-07-29 14:22:00,1.0,.,.,.,.,.
2020-07-29 14:23:00,1.0,.,.,.,.,.
2020-07-29 14:24:00,1.0,.,.,.,.,.
2020-07-29 14:25:00,1.0,.,.,.,.,.
2020-07-29 14:26:00,1.0,.,.,.,.,.
2020-07-29 14:27:00,1.0,.,.,.,.,.
2020-07-29 14:28:00,1.0,.,.,.,.,.
2020-07-29 14:29:00,1.0,.,.,.,.,.
2020-07-29 14:30:00,1.0,.,.,.,.,.
2020-07-29 14:31:00,1.0,.,.,.,.,.
2020-07-29 14:32:00,1.0,.,.,.,.,.
2020-07-29 14:33:00,1.0,.,.,.,.,.
2020-07-29 14:34:00,1.0,.,.,.,.,.
2020-07-29 14:35:00,1.0,.,.,.,.,.
2020-07-29 14:35:58,1.0,.,.,.,.,.
2020-07-29 14:38:00,1.0,.,.,.,.,.
2020-07-29 14:39:00,1.0,.,.,.,.,.
2020-07-29 14:40:00,1.0,.,.,.,.,.
2020-07-29 14:41:00,1.0,.,.,.,.,.
2020-07-29 14:42:00,1.0,.,.,.,.,.
2020-07-29 14:43:00,1.0,.,.,.,.,.
2020-07-29 14:44:00,1.0,.,.,.,.,.
2020-07-29 14:45:00,1.0,.,.,.,.,.
2020-07-29 14:46:00,1.0,.,.,.,.,.
2020-07-29 14:47:00,1.0,.,.,.,.,.
2020-07-29 14:48:00,1.0,.,.,.,.,.
2020-07-29 14:49:00,1.0,.,.,.,.,.
2020-07-29 14:50:00,1.0,.,.,.,.,.
2020-07-29 14:51:00,1.0,.,.,.,.,.
2020-07-29 14:52:00,1.0,.,.,.,.,.
2020-07-29 14:53:00,1.0,.,.,.,.,.
2020-07-29 14:54:00,1.0,.,.,.,.,.
2020-07-29 14:55:00,1.0,.,.,.,.,.
2020-07-29 14:56:00,1.0,.,.,.,.,.
2020-07-29 14:57:00,1.0,.,.,.,.,.
2020-07-29 14:58:00,1.0,.,.,.,.,.
2020-07-29 14:59:00,1.0,.,.,.,.,.
2020-07-29 15:00:00,1.0,.,.,.,.,.
2020-07-29 15:01:00,1.0,.,.,.,.,.
2020-07-29 15:02:00,1.0,.,.,.,.,.
2020-07-29 15:03:00,1.0,.,.,.,.,.
2020-07-29 15:04:00,1.0,.,.,.,.,.
2020-07-29 15:05:00,1.0,.,.,.,.,.
2020-07-29 15:06:00,1.0,.,.,.,.,.
2020-07-29 15:07:00,1.0,.,.,.,.,.
2020-07-29 15:08:00,1.0,.,.,.,.,.
2020-07-29 15:09:00,1.0,.,.,.,.,.
2020-07-29 15:10:00,1.0,.,.,.,.,.
2020-07-29 15:11:00,1.0,.,.,.,.,.
2020-07-29 15:12:00,1.0,.,.,.,.,.
2020-07-29 15:13:00,1.0,.,.,.,.,.
2020-07-29 15:14:00,1.0,.,.,.,.,.
2020-07-29 15:15:00,1.0,.,.,.,.,.
2020-07-29 15:16:00,1.0,.,.,.,.,.
2020-07-29 15:17:00,1.0,.,.,.,.,.
2020-07-29 15:18:00,1.0,.,.,.,.,.
2020-07-29 15:19:00,1.0,.,.,.,.,.
2020-07-29 15:20:00,1.0,.,.,.,.,.
2020-07-29 15:21:00,1.0,.,.,.,.,.
2020-07-29 15:22:00,1.0,.,.,.,.,.
2020-07-29 15:23:00,1.0,.,.,.,.,.
2020-07-29 15:24:00,1.0,.,.,.,.,.
2020-07-29 15:25:00,1.0,.,.,.,.,.
2020-07-29 15:26:00,1.0,.,.,.,.,.
2020-07-29 15:27:00,1.0,.,.,.,.,.
2020-07-29 15:28:00,1.0,.,.,.,.,.
2020-07-29 15:29:00,1.0,.,.,.,.,.
2020-07-29 15:30:00,1.0,.,.,.,.,.
2020-07-29 15:31:00,1.0,.,.,.,.,.
2020-07-29 15:32:00,1.0,.,.,.,.,.
2020-07-29 15:33:00,1.0,.,.,.,.,.
2020-07-29 15:34:00,1.0,.,.,.,.,.
2020-07-29 15:35:00,1.0,.,.,.,.,.
2020-07-29 15:36:00,1.0,.,.,.,.,.
2020-07-29 15:37:00,1.0,.,.,.,.,.
2020-07-29 15:38:00,1.0,.,.,.,.,.
2020-07-29 15:39:00,1.0,.,.,.,.,.
2020-07-29 15:40:00,1.0,.,.,.,.,.
2020-07-29 15:41:00,1.0,.,.,.,.,.
2020-07-29 15:42:00,1.0,.,.,.,.,.
2020-07-29 15:43:00,1.0,.,.,.,.,.
2020-07-29 15:44:00,1.0,.,.,.,.,.
2020-07-29 15:45:00,1.0,.,.,.,.,.
